CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
261245341,45,BRONX,12/30/2022,16:11:00,12/30/2022,16:19:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,433,"LARCENY,GRAND FROM STORE-SHOPL",CHAIN STORE,01/02/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,1031351,254245,40.864393,-73.829709,"(40.864393, -73.829709)",POINT (-73.829709 40.864393),12344,43,5,2,28
261526737,102,QUEENS,12/30/2022,11:00:00,01/06/2023,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,(null),PATROL BORO QUEENS SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE-HOUSE,01/06/2023,(null),UNKNOWN,UNKNOWN,F,,25-44,BLACK,M,1032935,192173,40.694013,-73.824434,"(40.694013, -73.824434)",POINT (-73.824434 40.694013),24015,46,3,46,60
262365747,109,QUEENS,12/30/2022,12:00:00,12/30/2022,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE-HOUSE,01/23/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,F,1032336,217196,40.762699,-73.826416,"(40.762699, -73.826416)",POINT (-73.826416 40.762699),13832,22,3,3,67
261253934,45,BRONX,12/30/2022,15:00:00,12/30/2022,15:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,01/01/2023,(null),65+,WHITE,F,,45-64,WHITE,M,1031987,245828,40.841289,-73.827472,"(40.841289, -73.827472)",POINT (-73.827472 40.841289),11270,43,5,12,28
261444494,109,QUEENS,12/30/2022,22:00:00,01/05/2023,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,OPPOSITE OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS NORTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,01/05/2023,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,M,1032553,217548,40.763663,-73.825628,"(40.763663, -73.825628)",POINT (-73.825628 40.763663),13832,22,3,3,67
262168699,45,BRONX,12/30/2022,00:01:00,12/31/2022,12:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,OPPOSITE OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",OTHER,01/19/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,E,1030501,241317,40.828914,-73.832873,"(40.828914, -73.832873)",POINT (-73.832873 40.828914),11274,43,5,12,28
262974084,109,QUEENS,12/30/2022,17:00:00,01/13/2023,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",BANK,02/03/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,1031174,216404,40.760532,-73.830613,"(40.760532, -73.830613)",POINT (-73.830613 40.760532),13832,22,3,3,67
261612265,107,QUEENS,12/30/2022,18:00:00,12/31/2022,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS SOUTH,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",PARKING LOT/GARAGE (PUBLIC),01/08/2023,(null),(null),(null),(null),,25-44,BLACK,F,1035879,203692,40.725614,-73.813728,"(40.725614, -73.813728)",POINT (-73.813728 40.725614),14509,25,3,24,65
261347865,109,QUEENS,12/30/2022,18:30:00,01/02/2023,15:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,357,"LARCENY,PETIT OF VEHICLE ACCES",STREET,01/03/2023,(null),(null),(null),(null),,45-64,WHITE,F,1033462,215983,40.759364,-73.82236,"(40.759364, -73.82236)",POINT (-73.82236 40.759364),14190,22,3,3,67
262762309,109,QUEENS,12/30/2022,12:00:00,01/10/2023,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",RESIDENCE-HOUSE,01/31/2023,(null),(null),(null),(null),,65+,ASIAN / PACIFIC ISLANDER,F,1035806,213095,40.751424,-73.81392,"(40.751424, -73.81392)",POINT (-73.81392 40.751424),14190,22,3,3,67
261369628,106,QUEENS,12/30/2022,12:00:00,12/30/2022,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,01/04/2023,(null),45-64,BLACK,M,,25-44,ASIAN / PACIFIC ISLANDER,F,1035627,186848,40.679383,-73.814768,"(40.679383, -73.814768)",POINT (-73.814768 40.679383),24016,62,3,46,64
261530291,100,QUEENS,12/30/2022,18:00:00,12/30/2022,18:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,01/07/2023,(null),(null),(null),(null),,65+,WHITE HISPANIC,F,1034646,153480,40.587801,-73.818552,"(40.587801, -73.818552)",POINT (-73.818552 40.587801),20531,51,3,41,58
261737336,109,QUEENS,12/30/2022,19:00:00,12/31/2022,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,01/09/2023,(null),(null),(null),(null),,45-64,ASIAN / PACIFIC ISLANDER,F,1039927,217043,40.762236,-73.799015,"(40.762236, -73.799015)",POINT (-73.799015 40.762236),14193,22,3,20,67
261311147,109,QUEENS,12/30/2022,09:13:00,12/30/2022,09:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS NORTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,01/04/2023,(null),25-44,WHITE HISPANIC,M,,45-64,ASIAN / PACIFIC ISLANDER,F,1037087,208823,40.739691,-73.809329,"(40.739691, -73.809329)",POINT (-73.809329 40.739691),14507,22,3,3,67
261787007,103,QUEENS,12/30/2022,18:00:00,01/12/2023,01:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO QUEENS SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,01/12/2023,(null),25-44,WHITE,M,,25-44,WHITE HISPANIC,F,1038482,191272,40.691508,-73.804438,"(40.691508, -73.804438)",POINT (-73.804438 40.691508),24670,41,3,46,61
263738987,113,QUEENS,12/30/2022,00:00:00,02/03/2023,00:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",RESIDENCE - APT. HOUSE,02/16/2023,(null),UNKNOWN,UNKNOWN,U,,65+,BLACK,F,1040120,188534,40.683983,-73.798553,"(40.683983, -73.798553)",POINT (-73.798553 40.683983),24671,41,3,46,71
267680327,107,QUEENS,12/30/2022,18:48:00,12/30/2022,18:48:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,(null),MISCELLANEOUS PENAL LAW,(null),PATROL BORO QUEENS SOUTH,117,RECKLESS ENDANGERMENT 1,STREET,05/03/2023,(null),18-24,BLACK,M,,UNKNOWN,UNKNOWN,L,1038791,197431,40.7084111,-73.80327551,"(40.7084111, -73.80327551)",POINT (-73.80327551 40.7084111),24340,25,3,24,65
262122239,113,QUEENS,12/30/2022,00:00:00,12/31/2022,23:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,(null),PATROL BORO QUEENS SOUTH,461,UNAUTHORIZED USE VEHICLE 2,STREET,01/18/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,M,1040592,185111,40.674587,-73.796881,"(40.674587, -73.796881)",POINT (-73.796881 40.674587),24671,41,3,46,71
261612199,100,QUEENS,12/30/2022,20:00:00,01/09/2023,02:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,321,"LARCENY,PETIT FROM AUTO",STREET,01/09/2023,(null),(null),(null),(null),,25-44,BLACK,M,1038685,153013,40.58649428,-73.80401629,"(40.58649428, -73.80401629)",POINT (-73.80401629 40.58649428),20531,51,3,41,58
261499705,103,QUEENS,12/30/2022,19:45:00,12/30/2022,19:51:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,01/06/2023,(null),UNKNOWN,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,1040022,195779,40.703871,-73.798848,"(40.703871, -73.798848)",POINT (-73.798848 40.703871),24340,41,3,24,61
261336841,106,QUEENS,12/30/2022,17:00:00,01/03/2023,07:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,OPPOSITE OF,GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",STREET,01/04/2023,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1039123,183884,40.671227,-73.802188,"(40.671227, -73.802188)",POINT (-73.802188 40.671227),24016,62,3,46,64
261263922,103,QUEENS,12/30/2022,18:00:00,01/03/2023,07:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,OPPOSITE OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,321,"LARCENY,PETIT FROM AUTO",STREET,01/03/2023,(null),(null),(null),(null),,45-64,WHITE HISPANIC,F,1041118,192175,40.693972,-73.794924,"(40.693972, -73.794924)",POINT (-73.794924 40.693972),24668,41,3,46,61
268531340,103,QUEENS,12/30/2022,14:24:00,12/30/2022,14:31:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CLOTHING/BOUTIQUE,05/19/2023,(null),45-64,BLACK,M,,UNKNOWN,UNKNOWN,D,1039793,195660,40.703546,-73.799675,"(40.703546, -73.799675)",POINT (-73.799675 40.703546),24340,41,3,6,61
261737338,113,QUEENS,12/30/2022,14:00:00,01/10/2023,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,(null),GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",STREET,01/11/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,1045482,191341,40.69165175,-73.77919714,"(40.69165175, -73.77919714)",POINT (-73.77919714 40.69165175),24669,41,3,6,71
261293633,111,QUEENS,12/30/2022,12:30:00,01/02/2023,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,01/03/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,1044311,221306,40.773907,-73.78315,"(40.773907, -73.78315)",POINT (-73.78315 40.773907),14195,26,3,20,69
262034830,107,QUEENS,12/30/2022,01:30:00,12/30/2022,02:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,01/17/2023,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,M,1044138,208815,40.739625,-73.783887,"(40.739625, -73.783887)",POINT (-73.783887 40.739625),14507,25,3,16,65
261863145,113,QUEENS,12/30/2022,13:30:00,12/30/2022,13:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,339,"LARCENY,PETIT FROM OPEN AREAS,",RESIDENCE-HOUSE,01/13/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,1046126,191959,40.693345,-73.776867,"(40.693345, -73.776867)",POINT (-73.776867 40.693345),24669,41,3,6,71
261197545,101,QUEENS,12/30/2022,13:27:00,01/01/2023,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,(null),GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO QUEENS SOUTH,441,"LARCENY,GRAND OF AUTO",STREET,01/01/2023,(null),(null),(null),(null),,45-64,BLACK,F,1043530,155057,40.59207356,-73.78655485,"(40.59207356, -73.78655485)",POINT (-73.78655485 40.59207356),20530,51,3,47,59
261276165,103,QUEENS,12/30/2022,12:00:00,12/30/2022,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,01/02/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1042167,198206,40.710518,-73.791089,"(40.710518, -73.791089)",POINT (-73.791089 40.710518),24340,41,3,6,61
261755067,111,QUEENS,12/30/2022,18:00:00,01/11/2023,10:23:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO QUEENS NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,01/11/2023,(null),UNKNOWN,WHITE,M,,45-64,WHITE,F,1047346,218410,40.765937,-73.772221,"(40.765937, -73.772221)",POINT (-73.772221 40.765937),14196,26,3,20,69
261361341,111,QUEENS,12/30/2022,19:18:00,01/02/2023,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,01/02/2023,(null),45-64,WHITE,M,,45-64,WHITE,F,1047443,211198,40.746142,-73.771937,"(40.746142, -73.771937)",POINT (-73.771937 40.746142),14506,26,3,16,69
263564706,111,QUEENS,12/30/2022,19:00:00,01/10/2023,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,02/13/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,D,1049768,217400,40.763147,-73.763485,"(40.763147, -73.763485)",POINT (-73.763485 40.763147),14196,26,3,20,69
262414100,113,QUEENS,12/30/2022,23:00:00,01/23/2023,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,REAR OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS SOUTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE-HOUSE,01/24/2023,(null),45-64,BLACK,F,,45-64,BLACK,M,1053117,191677,40.69252,-73.75166,"(40.69252, -73.75166)",POINT (-73.75166 40.69252),15312,41,3,6,71
261717728,105,QUEENS,12/30/2022,09:00:00,12/30/2022,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,01/10/2023,(null),(null),(null),(null),,45-64,BLACK,M,1053251,198279,40.710638,-73.751111,"(40.710638, -73.751111)",POINT (-73.751111 40.710638),24338,63,3,6,63
261253976,113,QUEENS,12/30/2022,00:35:00,12/30/2022,00:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,343,"LARCENY,PETIT OF BICYCLE",RESIDENCE-HOUSE,01/02/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,M,1049145,183909,40.671229,-73.766058,"(40.671229, -73.766058)",POINT (-73.766058 40.671229),24669,41,3,47,71
261402604,105,QUEENS,12/30/2022,12:00:00,01/05/2023,04:34:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,01/05/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,1054420,201049,40.718232,-73.746863,"(40.718232, -73.746863)",POINT (-73.746863 40.718232),24337,63,3,16,63
261233770,105,QUEENS,12/30/2022,15:00:00,12/31/2022,20:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",HOTEL/MOTEL,01/01/2023,(null),UNKNOWN,BLACK,M,,25-44,BLACK,M,1055393,172568,40.64005,-73.743654,"(40.64005, -73.743654)",POINT (-73.743654 40.64005),24018,63,3,47,63
261273792,101,QUEENS,12/30/2022,07:00:00,12/30/2022,07:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",OTHER,01/03/2023,(null),25-44,BLACK HISPANIC,M,,25-44,BLACK,M,1053060,156196,40.595131,-73.752227,"(40.595131, -73.752227)",POINT (-73.752227 40.595131),20529,51,3,47,59
261659121,101,QUEENS,12/30/2022,17:30:00,01/05/2023,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",SYNAGOGUE,01/10/2023,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1054918,158804,40.602275,-73.745508,"(40.602275, -73.745508)",POINT (-73.745508 40.602275),20529,51,3,47,59
261239311,105,QUEENS,12/30/2022,20:00:00,01/01/2023,14:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,357,"LARCENY,PETIT OF VEHICLE ACCES",STREET,01/01/2023,(null),(null),(null),(null),,65+,BLACK,F,1057891,193790,40.698281,-73.734423,"(40.698281, -73.734423)",POINT (-73.734423 40.698281),15311,63,3,6,63
267623842,105,QUEENS,12/30/2022,00:00:00,01/05/2023,00:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,126,FELONY,(null),MISCELLANEOUS PENAL LAW,(null),PATROL BORO QUEENS SOUTH,198,CRIMINAL CONTEMPT 1,RESIDENCE-HOUSE,05/02/2023,(null),18-24,BLACK,M,,18-24,BLACK,F,1059371,196337,40.705258,-73.729055,"(40.705258, -73.729055)",POINT (-73.729055 40.705258),24338,63,3,6,63
261277596,105,QUEENS,12/30/2022,12:30:00,12/30/2022,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",CHAIN STORE,01/03/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,F,1057829,181533,40.664638,-73.734781,"(40.664638, -73.734781)",POINT (-73.734781 40.664638),24018,63,3,47,63
261199166,105,QUEENS,12/30/2022,20:00:00,12/31/2022,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,01/01/2023,(null),(null),(null),(null),,45-64,UNKNOWN,M,1057663,191084,40.690856,-73.735274,"(40.690856, -73.735274)",POINT (-73.735274 40.690856),15311,63,3,6,63
261667414,121,STATEN ISLAND,12/31/2022,19:00:00,12/31/2022,20:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO STATEN ISLAND,321,"LARCENY,PETIT FROM AUTO",RESIDENCE-HOUSE,01/10/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,940082,152456,40.585023,-74.159014,"(40.585023, -74.159014)",POINT (-74.159014 40.585023),10700,30,1,9,75
261233849,121,STATEN ISLAND,12/31/2022,09:00:00,01/01/2023,00:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",CHAIN STORE,01/02/2023,(null),(null),(null),(null),,25-44,WHITE,M,947022,167430,40.626157,-74.13411,"(40.626157, -74.13411)",POINT (-74.13411 40.626157),10370,4,1,13,75
262145472,120,STATEN ISLAND,12/31/2022,22:50:00,12/31/2022,22:55:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO STATEN ISLAND,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,01/18/2023,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,948888,168921,40.630256,-74.127396,"(40.630256, -74.127396)",POINT (-74.127396 40.630256),10697,4,1,13,74
261398865,121,STATEN ISLAND,12/31/2022,00:30:00,12/31/2022,01:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,01/04/2023,(null),25-44,ASIAN / PACIFIC ISLANDER,M,,25-44,WHITE,F,937305,160904,40.608197,-74.169069,"(40.608197, -74.169069)",POINT (-74.169069 40.608197),10700,30,1,14,75
272776362,123,STATEN ISLAND,12/31/2022,13:20:00,08/08/2023,23:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO STATEN ISLAND,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,08/12/2023,(null),45-64,BLACK,F,,45-64,WHITE,M,929425,136139,40.540177,-74.197249,"(40.540177, -74.197249)",POINT (-74.197249 40.540177),10699,15,1,9,77
261233854,121,STATEN ISLAND,12/31/2022,22:00:00,01/01/2023,09:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO STATEN ISLAND,321,"LARCENY,PETIT FROM AUTO",OTHER,01/01/2023,(null),(null),(null),(null),,45-64,WHITE,M,943046,165498,40.620836,-74.148421,"(40.620836, -74.148421)",POINT (-74.148421 40.620836),10700,4,1,14,75
262150665,121,STATEN ISLAND,12/31/2022,13:49:00,12/31/2022,13:59:00,COMPLETED,(null),1287,2,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO STATEN ISLAND,198,CRIMINAL CONTEMPT 1,RESIDENCE - PUBLIC HOUSING,01/17/2023,(null),25-44,BLACK,M,,25-44,BLACK,F,939374,169844,40.632748,-74.161678,"(40.632748, -74.161678)",POINT (-74.161678 40.632748),10371,4,1,13,75
261345451,121,STATEN ISLAND,12/31/2022,01:00:00,01/04/2023,09:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,01/04/2023,(null),25-44,ASIAN / PACIFIC ISLANDER,M,,25-44,WHITE,M,937305,160904,40.608197,-74.169069,"(40.608197, -74.169069)",POINT (-74.169069 40.608197),10700,30,1,14,75
261233876,123,STATEN ISLAND,12/31/2022,14:25:00,12/31/2022,14:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO STATEN ISLAND,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,01/02/2023,(null),25-44,WHITE,M,,25-44,WHITE,F,925032,135017,40.537071,-74.213044,"(40.537071, -74.213044)",POINT (-74.213044 40.537071),10696,15,1,9,77
261332767,122,STATEN ISLAND,12/31/2022,01:53:00,12/31/2022,01:56:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,FRONT OF,BURGLARY,(null),PATROL BORO STATEN ISLAND,233,"BURGLARY,TRUCK NIGHT",STREET,01/03/2023,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,944810,141523,40.555037,-74.141927,"(40.555037, -74.141927)",POINT (-74.141927 40.555037),10693,15,1,9,76
261291350,122,STATEN ISLAND,12/31/2022,17:00:00,01/03/2023,09:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,REAR OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO STATEN ISLAND,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",CLOTHING/BOUTIQUE,01/03/2023,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,960927,159801,40.605264,-74.083993,"(40.605264, -74.083993)",POINT (-74.083993 40.605264),10691,30,1,14,76
