"","CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","JURISDICTION_CODE","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PATROL_BORO","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","SUSP_AGE_GROUP","SUSP_RACE","SUSP_SEX","VIC_AGE_GROUP","VIC_RACE","VIC_SEX","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","New Georeferenced Column","Zip Codes","Community Districts","Borough Boundaries","City Council Districts","Police Precincts"
"6114","262427931",34,"MANHATTAN","12/28/2022",19:52:00,"01/24/2023","17:15:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO MAN NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","RESIDENCE - APT. HOUSE","01/24/2023","UNKNOWN","BLACK HISPANIC","M","25-44","BLACK HISPANIC","F",1005201,253699,40.862996,-73.924253,"(40.862996, -73.924253)","POINT (-73.924253 40.862996)",13092,47,4,39,22
"6115","264350127",81,"BROOKLYN","12/28/2022",09:00:00,"02/28/2023","10:00:00","COMPLETED",0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","INSIDE","SEX CRIMES","PATROL BORO BKLYN NORTH",681,"CHILD, ENDANGERING WELFARE","RESIDENCE-HOUSE","02/28/2023","(null)","(null)","(null)","<18","BLACK","F",1005319,190473,40.6894642952604,-73.9240290899499,"(40.6894642952604, -73.9240290899499)","POINT (-73.9240290899499 40.6894642952604)",18181,69,2,17,52
"6116","262808773",73,"BROOKLYN","12/28/2022",09:00:00,"01/29/2023","15:08:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BKLYN NORTH",338,"LARCENY,PETIT FROM BUILDING,UN","STORAGE FACILITY","01/31/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK","F",1005754,182370,40.667215,-73.922484,"(40.667215, -73.922484)","POINT (-73.922484 40.667215)",17614,55,2,17,46
"6117","261922692",34,"MANHATTAN","12/28/2022",08:00:00,"12/28/2022","15:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO MAN NORTH",352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","01/12/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE HISPANIC","F",1005947,254944,40.866412,-73.921555,"(40.866412, -73.921555)","POINT (-73.921555 40.866412)",13092,47,4,39,22
"6118","261756427",63,"BROOKLYN","12/28/2022",08:00:00,"01/03/2023","08:00:00","COMPLETED",0,"N.Y. POLICE DEPT",340,"MISDEMEANOR","INSIDE","FRAUDS","PATROL BORO BKLYN SOUTH",718,"FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE-HOUSE","01/10/2023","(null)","(null)","(null)","25-44","BLACK","M",1006171,164701,40.618716,-73.921037,"(40.618716, -73.921037)","POINT (-73.921037 40.618716)",13825,5,2,8,38
"6119","261485155",114,"QUEENS","12/28/2022",12:00:00,"12/28/2022","13:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","01/06/2023","UNKNOWN","UNKNOWN","U","18-24","ASIAN / PACIFIC ISLANDER","M",1007126,223774,40.780856,-73.917397,"(40.780856, -73.917397)","POINT (-73.917397 40.780856)",16862,39,3,4,72
"6120","261587333",114,"QUEENS","12/28/2022",12:00:00,"12/28/2022","13:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",313,"LARCENY,PETIT BY FALSE PROMISE","RESIDENCE - APT. HOUSE","01/04/2023","UNKNOWN","UNKNOWN","U","18-24","BLACK HISPANIC","M",1007126,223774,40.780856,-73.917397,"(40.780856, -73.917397)","POINT (-73.917397 40.780856)",16862,39,3,4,72
"6121","262600977",40,"BRONX","12/28/2022",13:30:00,"12/28/2022","14:00:00","COMPLETED",0,"N.Y. POLICE DEPT",107,"FELONY","INSIDE","BURGLARY","PATROL BORO BRONX",221,"BURGLARY,RESIDENCE,DAY","RESIDENCE - APT. HOUSE","01/01/2023","UNKNOWN","UNKNOWN","U","65+","BLACK","F",1007332,234401,40.810024,-73.916616,"(40.810024, -73.916616)","POINT (-73.916616 40.810024)",10932,49,5,35,23
"6122","261249668",46,"BRONX","12/28/2022",00:00:00,"12/29/2022","23:59:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","01/02/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK HISPANIC","M",1007523,252300,40.85915,-73.915864,"(40.85915, -73.915864)","POINT (-73.915864 40.85915)",11606,6,5,29,29
"6123","261586727",44,"BRONX","12/28/2022",18:21:00,"12/28/2022","18:41:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","01/08/2023","25-44","BLACK HISPANIC","M","25-44","WHITE HISPANIC","F",1007137,245059,40.839278,-73.917283,"(40.839278, -73.917283)","POINT (-73.917283 40.839278)",10930,50,5,42,27
"6124","262047756",73,"BROOKLYN","12/28/2022",12:00:00,"12/28/2022","12:30:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","FRONT OF","HARRASSMENT 2","PATROL BORO BKLYN NORTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE-HOUSE","01/15/2023","45-64","BLACK","F","25-44","BLACK","F",1009182,185102,40.674705,-73.910116,"(40.674705, -73.910116)","POINT (-73.910116 40.674705)",13516,55,2,17,46
"6125","265442139",40,"BRONX","12/28/2022",17:15:00,"03/16/2023","16:00:00","COMPLETED",2,"N.Y. HOUSING POLICE",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BRONX",347,"PETIT LARCENY-CHECK FROM MAILB","RESIDENCE - PUBLIC HOUSING","03/20/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE HISPANIC","F",1009347,235307,40.812505,-73.909335,"(40.812505, -73.909335)","POINT (-73.909335 40.812505)",10933,49,5,35,23
"6126","262561492",50,"BRONX","12/28/2022",00:00:00,"12/28/2022","21:09:00","COMPLETED",0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO BRONX",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","01/26/2023","UNKNOWN","WHITE HISPANIC","M","18-24","WHITE HISPANIC","F",1009948,260253,40.880973,-73.907067,"(40.880973, -73.907067)","POINT (-73.907067 40.880973)",11272,48,5,40,33
"6127","261242295",50,"BRONX","12/28/2022",16:00:00,NA,"18:52:00","COMPLETED",0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO BRONX",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","01/01/2023","18-24","UNKNOWN","U","65+","WHITE","F",1009986,264406,40.89237,-73.906915,"(40.89237, -73.906915)","POINT (-73.906915 40.89237)",11609,48,5,40,33
"6128","262604602",104,"QUEENS","12/28/2022",16:00:00,"01/26/2023","13:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","OTHER","01/27/2023","(null)","(null)","(null)","25-44","WHITE","F",1010142,198698,40.712022,-73.906602,"(40.712022, -73.906602)","POINT (-73.906602 40.712022)",15310,54,3,34,62
"6129","261749250",69,"BROOKLYN","12/28/2022",18:00:00,"01/11/2023","14:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN SOUTH",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","STORAGE FACILITY","01/11/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK","F",1010487,175351,40.647936,-73.905448,"(40.647936, -73.905448)","POINT (-73.905448 40.647936)",13827,5,2,25,42
"6130","261630116",83,"BROOKLYN","12/28/2022",12:00:00,NA,"(null)","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BKLYN NORTH",412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED","RESIDENCE - APT. HOUSE","01/09/2023","(null)","(null)","(null)","45-64","WHITE","M",1010160,191023,40.690955,-73.906569,"(40.690955, -73.906569)","POINT (-73.906569 40.690955)",17214,42,2,37,53
"6131","263240619",104,"QUEENS","12/28/2022",19:30:00,"01/06/2023","19:00:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","FRONT OF","HARRASSMENT 2","PATROL BORO QUEENS NORTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE-HOUSE","02/07/2023","25-44","BLACK HISPANIC","M","25-44","BLACK HISPANIC","F",1010261,195879,40.704281,-73.906185,"(40.704281, -73.906185)","POINT (-73.906185 40.704281)",15310,54,3,30,62
"6132","263124240",42,"BRONX","12/28/2022",09:00:00,"02/04/2023","15:00:00","COMPLETED",2,"N.Y. HOUSING POLICE",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO BRONX",412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED","RESIDENCE - PUBLIC HOUSING","02/06/2023","18-24","BLACK HISPANIC","M","25-44","BLACK HISPANIC","M",1010922,239853,40.824977,-73.903626,"(40.824977, -73.903626)","POINT (-73.903626 40.824977)",10934,34,5,42,25
"6133","265444937",50,"BRONX","12/28/2022",09:00:00,"03/20/2023","17:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","(null)","PETIT LARCENY","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","03/21/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK HISPANIC","F",1011256,255782,40.86869568,-73.90235705,"(40.86869568, -73.90235705)","POINT (-73.90235705 40.86869568)",11606,24,5,29,34
"6134","271835694",41,"BRONX","12/28/2022",12:30:00,"12/28/2022","12:40:00","COMPLETED",0,"N.Y. POLICE DEPT",121,"FELONY","INSIDE","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO BRONX",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","RESIDENCE - APT. HOUSE","07/21/2023","45-64","WHITE HISPANIC","M","25-44","BLACK","F",1012094,238338,40.820815,-73.899397,"(40.820815, -73.899397)","POINT (-73.899397 40.820815)",10937,8,5,43,24
"6135","261336846",108,"QUEENS","12/28/2022",13:30:00,"12/28/2022","14:00:00","COMPLETED",0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO QUEENS NORTH",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","01/04/2023","(null)","(null)","(null)","45-64","ASIAN / PACIFIC ISLANDER","M",1012246,207544,40.736294,-73.898979,"(40.736294, -73.898979)","POINT (-73.898979 40.736294)",14787,53,3,34,66
"6136","262282338",69,"BROOKLYN","12/28/2022",12:00:00,"01/19/2023","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO BKLYN SOUTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","01/19/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE","F",1011974,170844,40.635563,-73.90011,"(40.635563, -73.90011)","POINT (-73.90011 40.635563)",13827,5,2,8,42
"6137","261261331",75,"BROOKLYN","12/28/2022",23:00:00,"12/31/2022","08:00:00","COMPLETED",0,"N.Y. POLICE DEPT",110,"FELONY","FRONT OF","GRAND LARCENY OF MOTOR VEHICLE","PATROL BORO BKLYN NORTH",441,"LARCENY,GRAND OF AUTO","STREET","01/03/2023","(null)","(null)","(null)","45-64","WHITE HISPANIC","F",1011874,181718,40.665409,-73.900424,"(40.665409, -73.900424)","POINT (-73.900424 40.665409)",17214,45,2,25,47
"6138","262174005",104,"QUEENS","12/28/2022",00:01:00,"12/28/2022","23:59:00","COMPLETED",0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","INSIDE","SEX CRIMES","PATROL BORO QUEENS NORTH",175,"SEXUAL ABUSE 3,2","RESIDENCE - APT. HOUSE","01/19/2023","25-44","WHITE HISPANIC","M","25-44","WHITE HISPANIC","F",1013701,195936,40.7044350296655,-73.8937807141634,"(40.7044350296655, -73.8937807141634)","POINT (-73.8937807141634 40.7044350296655)",15310,54,3,34,62
"6139","261208827",41,"BRONX","12/28/2022",09:58:00,"01/01/2023","12:40:00","COMPLETED",0,"N.Y. POLICE DEPT",359,"MISDEMEANOR","INSIDE","OFFENSES AGAINST PUBLIC ADMINI","PATROL BORO BRONX",749,"VIOLATION OF ORDER OF PROTECTI","RESIDENCE - APT. HOUSE","01/01/2023","18-24","BLACK","M","18-24","WHITE HISPANIC","F",1013773,238188,40.820398,-73.893333,"(40.820398, -73.893333)","POINT (-73.893333 40.820398)",10937,8,5,43,24
"6140","262679204",110,"QUEENS","12/28/2022",21:00:00,"12/28/2022","22:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",338,"LARCENY,PETIT FROM BUILDING,UN","GYM/FITNESS FACILITY","01/27/2023","UNKNOWN","UNKNOWN","U","18-24","ASIAN / PACIFIC ISLANDER","M",1015510,211555,40.747293,-73.887182,"(40.747293, -73.887182)","POINT (-73.887182 40.747293)",14784,66,3,5,68
"6141","261307781",115,"QUEENS","12/28/2022",17:30:00,"01/03/2023","11:30:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE","RESIDENCE - APT. HOUSE","01/03/2023","(null)","(null)","(null)","65+","ASIAN / PACIFIC ISLANDER","M",1014268,212924,40.751053,-73.891655,"(40.751053, -73.891655)","POINT (-73.891655 40.751053)",14783,65,3,5,73
"6142","261634695",108,"QUEENS","12/28/2022",17:00:00,"12/28/2022","17:05:00","COMPLETED",0,"N.Y. POLICE DEPT",106,"FELONY","INSIDE","FELONY ASSAULT","PATROL BORO QUEENS NORTH",109,"ASSAULT 2,1,UNCLASSIFIED","RESIDENCE-HOUSE","01/09/2023","25-44","WHITE HISPANIC","F","<18","WHITE HISPANIC","F",1014693,207417,40.735938,-73.890148,"(40.735938, -73.890148)","POINT (-73.890148 40.735938)",14787,53,3,34,66
"6143","261328148",115,"QUEENS","12/28/2022",05:30:00,"12/28/2022","05:40:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",338,"LARCENY,PETIT FROM BUILDING,UN","RESIDENCE - APT. HOUSE","01/02/2023","(null)","(null)","(null)","25-44","WHITE HISPANIC","F",1016767,212893,40.750961,-73.882637,"(40.750961, -73.882637)","POINT (-73.882637 40.750961)",14783,65,3,5,73
"6144","261943378",48,"BRONX","12/28/2022",13:10:00,"01/01/2023","19:15:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BRONX",338,"LARCENY,PETIT FROM BUILDING,UN","RESIDENCE - APT. HOUSE","01/01/2023","25-44","BLACK","M","25-44","BLACK","F",1016874,245380,40.840127,-73.882095,"(40.840127, -73.882095)","POINT (-73.882095 40.840127)",11269,35,5,43,31
"6145","261292498",115,"QUEENS","12/28/2022",05:30:00,"12/28/2022","05:40:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",338,"LARCENY,PETIT FROM BUILDING,UN","RESIDENCE - APT. HOUSE","01/02/2023","(null)","(null)","(null)","25-44","ASIAN / PACIFIC ISLANDER","F",1016767,212893,40.750961,-73.882637,"(40.750961, -73.882637)","POINT (-73.882637 40.750961)",14783,65,3,5,73
"6146","263111546",43,"BRONX","12/28/2022",07:48:00,NA,"(null)","COMPLETED",2,"N.Y. HOUSING POLICE",126,"FELONY","INSIDE","MISCELLANEOUS PENAL LAW","PATROL BORO BRONX",198,"CRIMINAL CONTEMPT 1","RESIDENCE - PUBLIC HOUSING","02/06/2023","25-44","BLACK","F","25-44","BLACK","M",1018182,239890,40.825055,-73.877396,"(40.825055, -73.877396)","POINT (-73.877396 40.825055)",11610,58,5,31,26
"6147","269030629",75,"BROOKLYN","12/28/2022",14:00:00,"01/03/2023","14:00:00","COMPLETED",0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","INSIDE","SEX CRIMES","PATROL BORO BKLYN NORTH",175,"SEXUAL ABUSE 3,2","RESIDENCE-HOUSE","05/30/2023","18-24","BLACK HISPANIC","F","25-44","ASIAN / PACIFIC ISLANDER","F",1017036,183890,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)","POINT (-73.8818110231735 40.6713598203364)",17215,45,2,25,47
"6148","263164696",115,"QUEENS","12/28/2022",19:00:00,"01/22/2023","13:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO QUEENS NORTH",347,"PETIT LARCENY-CHECK FROM MAILB","MAILBOX OUTSIDE","02/02/2023","UNKNOWN","UNKNOWN","U","45-64","ASIAN / PACIFIC ISLANDER","M",1018895,212696,40.750411,-73.874959,"(40.750411, -73.874959)","POINT (-73.874959 40.750411)",14783,65,3,21,73
"6149","261536548",110,"QUEENS","12/28/2022",13:30:00,"12/28/2022","13:34:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","(null)","PETIT LARCENY","PATROL BORO QUEENS NORTH",333,"LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","01/01/2023","(null)","(null)","(null)","18-24","WHITE HISPANIC","D",1018896,207065,40.734955,-73.874983,"(40.734955, -73.874983)","POINT (-73.874983 40.734955)",14784,66,3,5,68
"6150","262692692",75,"BROOKLYN","12/28/2022",12:00:00,"01/29/2023","18:00:00","COMPLETED",2,"N.Y. HOUSING POLICE",107,"FELONY","INSIDE","BURGLARY","PATROL BORO BKLYN NORTH",224,"BURGLARY,RESIDENCE,UNKNOWN TIM","RESIDENCE - PUBLIC HOUSING","01/29/2023","(null)","(null)","(null)","65+","WHITE HISPANIC","M",1019406,184339,40.672577,-73.873261,"(40.672577, -73.873261)","POINT (-73.873261 40.672577)",17215,45,2,25,47
"6151","261661948",115,"QUEENS","12/28/2022",15:00:00,"12/28/2022","15:30:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO QUEENS NORTH",353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE-HOUSE","01/10/2023","(null)","(null)","(null)","65+","BLACK","F",1020806,218467,40.766242,-73.868029,"(40.766242, -73.868029)","POINT (-73.868029 40.766242)",14511,65,3,21,73
"6152","261593338",43,"BRONX","12/28/2022",01:30:00,"01/09/2023","01:30:00","COMPLETED",0,"N.Y. POLICE DEPT",107,"FELONY","INSIDE","BURGLARY","PATROL BORO BRONX",224,"BURGLARY,RESIDENCE,UNKNOWN TIM","RESIDENCE - APT. HOUSE","01/09/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK HISPANIC","F",1021061,245264,40.839793,-73.866961,"(40.839793, -73.866961)","POINT (-73.866961 40.839793)",11269,58,5,31,26
"6153","264387090",43,"BRONX","12/28/2022",19:30:00,NA,"(null)","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BRONX",339,"LARCENY,PETIT FROM OPEN AREAS,","OTHER","03/01/2023","(null)","(null)","(null)","25-44","BLACK HISPANIC","F",1021862,237859,40.819465,-73.864108,"(40.819465, -73.864108)","POINT (-73.864108 40.819465)",11611,58,5,31,26
"6154","262754457",102,"QUEENS","12/28/2022",21:00:00,"12/28/2022","21:10:00","ATTEMPTED",0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","PATROL BORO QUEENS SOUTH",409,"LARCENY,GRAND BY EXTORTION","RESIDENCE-HOUSE","01/30/2023","UNKNOWN","UNKNOWN","M","45-64","ASIAN / PACIFIC ISLANDER","F",1023038,187138,40.680243,-73.860154,"(40.680243, -73.860154)","POINT (-73.860154 40.680243)",24012,46,3,41,60
"6155","261343035",106,"QUEENS","12/28/2022",07:00:00,"12/28/2022","08:00:00","COMPLETED",0,"N.Y. POLICE DEPT",121,"FELONY","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO QUEENS SOUTH",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","STREET","01/03/2023","45-64","WHITE","M","45-64","BLACK","F",1023257,186577,40.678704,-73.859365,"(40.678704, -73.859365)","POINT (-73.859365 40.678704)",24013,62,3,41,64
"6156","262240332",49,"BRONX","12/28/2022",15:30:00,NA,"(null)","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","RESIDENCE - APT. HOUSE","01/20/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE HISPANIC","M",1025871,255390,40.867564,-73.849517,"(40.867564, -73.849517)","POINT (-73.849517 40.867564)",11607,59,5,12,32
"6157","261809069",106,"QUEENS","12/28/2022",14:00:00,"01/09/2023","17:02:00","COMPLETED",0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","(null)","CRIMINAL MISCHIEF & RELATED OF","PATROL BORO QUEENS SOUTH",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","01/07/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK","M",1024609,185325,40.67525903,-73.85450113,"(40.67525903, -73.85450113)","POINT (-73.85450113 40.67525903)",24013,62,3,41,64
"6158","262319861",112,"QUEENS","12/28/2022",12:00:00,"12/28/2022","15:00:00","COMPLETED",0,"N.Y. POLICE DEPT",112,"FELONY","INSIDE","THEFT-FRAUD","PATROL BORO QUEENS NORTH",739,"FRAUD,UNCLASSIFIED-FELONY","RESIDENCE - APT. HOUSE","01/22/2023","UNKNOWN","UNKNOWN","U","25-44","WHITE","M",1025555,202028,40.721103,-73.850988,"(40.721103, -73.850988)","POINT (-73.850988 40.721103)",14786,40,3,28,70
"6159","263532235",100,"QUEENS","12/28/2022",18:00:00,"02/03/2023","18:00:00","COMPLETED",0,"N.Y. POLICE DEPT",109,"FELONY","(null)","GRAND LARCENY","PATROL BORO QUEENS SOUTH",402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE-HOUSE","02/09/2023","UNKNOWN","UNKNOWN","F","25-44","WHITE","M",1028325,149075,40.575745,-73.841338,"(40.575745, -73.841338)","POINT (-73.841338 40.575745)",20532,51,3,41,58
"6160","263035650",102,"QUEENS","12/28/2022",13:00:00,"12/28/2022","13:32:00","COMPLETED",0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","PATROL BORO QUEENS SOUTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE-HOUSE","01/31/2023","25-44","WHITE HISPANIC","M","25-44","WHITE HISPANIC","F",1027554,192147,40.693971,-73.843838,"(40.693971, -73.843838)","POINT (-73.843838 40.693971)",24014,46,3,41,60
"6161","267498320",47,"BRONX","12/28/2022",17:00:00,"04/30/2023","17:15:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","04/30/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK","M",1028821,258739,40.876743,-73.838829,"(40.876743, -73.838829)","POINT (-73.838829 40.876743)",11607,29,5,2,30
"6162","262122874",102,"QUEENS","12/28/2022",12:00:00,"01/01/2023","12:00:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","(null)","PETIT LARCENY","PATROL BORO QUEENS SOUTH",349,"LARCENY,PETIT OF LICENSE PLATE","OTHER","01/18/2023","UNKNOWN","UNKNOWN","U","18-24","WHITE HISPANIC","F",1029403,193205,40.69686463,-73.83716543,"(40.69686463, -73.83716543)","POINT (-73.83716543 40.69686463)",24014,46,3,46,60
"6163","261251512",106,"QUEENS","12/28/2022",18:00:00,"12/28/2022","18:30:00","COMPLETED",0,"N.Y. POLICE DEPT",105,"FELONY","(null)","ROBBERY","PATROL BORO QUEENS SOUTH",397,"ROBBERY,OPEN AREA UNCLASSIFIED","STREET","01/02/2023","UNKNOWN","UNKNOWN","M","65+","ASIAN / PACIFIC ISLANDER","M",1032571,188402,40.6836648,-73.8257752,"(40.6836648, -73.8257752)","POINT (-73.8257752 40.6836648)",24015,62,3,46,64
"6164","267467691",109,"QUEENS","12/28/2022",00:00:00,"04/27/2023","18:45:00","COMPLETED",0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","INSIDE","SEX CRIMES","PATROL BORO QUEENS NORTH",170,"SEXUAL MISCONDUCT,INTERCOURSE","RESIDENCE - APT. HOUSE","04/29/2023","(null)","(null)","(null)","<18","WHITE HISPANIC","F",1032051,217053,40.7623158004241,-73.8274480018593,"(40.7623158004241, -73.8274480018593)","POINT (-73.8274480018593 40.7623158004241)",13832,22,3,3,67
"6165","261689189",45,"BRONX","12/28/2022",09:00:00,"12/28/2022","09:05:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO BRONX",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","01/10/2023","UNKNOWN","UNKNOWN","U","25-44","BLACK","F",1031757,248069,40.847441,-73.828287,"(40.847441, -73.828287)","POINT (-73.828287 40.847441)",11270,43,5,12,28
"6166","262175391",107,"QUEENS","12/28/2022",23:19:00,"12/29/2022","04:51:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO QUEENS SOUTH",321,"LARCENY,PETIT FROM AUTO","RESIDENCE-HOUSE","01/19/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE","M",1032604,203960,40.72637,-73.825544,"(40.72637, -73.825544)","POINT (-73.825544 40.72637)",14509,25,3,24,65
"6167","261291813",102,"QUEENS","12/28/2022",14:40:00,"12/28/2022","14:45:00","COMPLETED",0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","PATROL BORO QUEENS SOUTH",353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE","RESIDENCE - APT. HOUSE","01/03/2023","UNKNOWN","UNKNOWN","U","45-64","WHITE","M",1031698,195966,40.704434,-73.828866,"(40.704434, -73.828866)","POINT (-73.828866 40.704434)",24011,46,3,28,60
